date, Relative modulation level, Boiler water temperature, Return water temperature, CH mode, DHW mode, Flame status, Fault
2019-10-04 00:46:11, 0.00, 26.00, 23.30, 0, 0, 0, 0
2019-10-04 00:46:24, 0.00, 25.80, 23.30, 0, 0, 0, 0
2019-10-04 00:46:37, 0.00, 25.80, 23.30, 0, 0, 0, 0
2019-10-04 00:46:50, 0.00, 25.80, 23.30, 0, 0, 0, 0
2019-10-04 00:47:03, 0.00, 25.80, 23.30, 0, 0, 0, 0
2019-10-04 00:47:16, 0.00, 25.80, 23.30, 0, 0, 0, 0
2019-10-04 00:47:29, 0.00, 25.80, 23.30, 0, 0, 0, 0
2019-10-04 00:47:42, 0.00, 25.80, 23.30, 0, 0, 0, 0
2019-10-04 00:47:55, 0.00, 25.70, 23.20, 0, 0, 0, 0
2019-10-04 00:48:08, 0.00, 25.70, 23.20, 0, 0, 0, 0
2019-10-04 00:48:21, 0.00, 25.70, 23.20, 0, 0, 0, 0
2019-10-04 00:48:34, 0.00, 25.70, 23.20, 0, 0, 0, 0
2019-10-04 00:48:47, 0.00, 25.70, 23.20, 0, 0, 0, 0
2019-10-04 00:49:00, 0.00, 25.70, 23.20, 0, 0, 0, 0
2019-10-04 00:49:13, 0.00, 25.70, 23.20, 0, 0, 0, 0
2019-10-04 00:49:26, 0.00, 25.68, 23.20, 0, 0, 0, 0
2019-10-04 00:49:39, 0.00, 25.60, 23.20, 0, 0, 0, 0
2019-10-04 00:49:52, 0.00, 25.60, 23.20, 0, 0, 0, 0
2019-10-04 00:50:05, 0.00, 25.60, 23.00, 0, 0, 0, 0
2019-10-04 00:50:18, 0.00, 25.60, 23.00, 0, 0, 0, 0
2019-10-04 00:50:31, 0.00, 25.60, 23.00, 0, 0, 0, 0
2019-10-04 00:50:44, 0.00, 25.60, 23.00, 0, 0, 0, 0
2019-10-04 00:50:57, 0.00, 25.60, 23.00, 0, 0, 0, 0
2019-10-04 00:51:10, 0.00, 25.60, 23.00, 0, 0, 0, 0
2019-10-04 00:51:23, 0.00, 25.50, 23.00, 0, 0, 0, 0
2019-10-04 00:51:37, 0.00, 25.50, 23.00, 0, 0, 0, 0
2019-10-04 00:51:50, 0.00, 25.50, 23.00, 0, 0, 0, 0
2019-10-04 00:52:03, 0.00, 25.50, 23.00, 0, 0, 0, 0
2019-10-04 00:52:16, 0.00, 25.50, 22.99, 0, 0, 0, 0
2019-10-04 00:52:29, 0.00, 25.50, 22.99, 0, 0, 0, 0
2019-10-04 00:52:42, 0.00, 25.46, 22.90, 0, 0, 0, 0
2019-10-04 00:52:55, 0.00, 25.30, 22.90, 0, 0, 0, 0
2019-10-04 00:53:08, 0.00, 25.30, 22.90, 0, 0, 0, 0
2019-10-04 00:53:21, 0.00, 25.30, 22.90, 0, 0, 0, 0
2019-10-04 00:53:34, 0.00, 25.30, 22.90, 0, 0, 0, 0
2019-10-04 00:53:47, 0.00, 25.30, 22.90, 0, 0, 0, 0
2019-10-04 00:54:00, 0.00, 25.30, 22.90, 0, 0, 0, 0
2019-10-04 00:54:13, 0.00, 25.30, 22.90, 0, 0, 0, 0
2019-10-04 00:54:26, 0.00, 25.30, 22.90, 0, 0, 0, 0
2019-10-04 00:54:39, 0.00, 25.20, 22.90, 0, 0, 0, 0
2019-10-04 00:54:52, 0.00, 25.20, 22.80, 0, 0, 0, 0
2019-10-04 00:55:05, 0.00, 25.20, 22.80, 0, 0, 0, 0
2019-10-04 00:55:18, 0.00, 25.20, 22.80, 0, 0, 0, 0
2019-10-04 00:55:31, 0.00, 25.20, 22.80, 0, 0, 0, 0
2019-10-04 00:55:44, 0.00, 25.20, 22.80, 0, 0, 0, 0
2019-10-04 00:55:57, 0.00, 25.20, 22.80, 0, 0, 0, 0
2019-10-04 00:56:10, 0.00, 25.19, 22.80, 0, 0, 0, 0
2019-10-04 00:56:23, 0.00, 25.10, 22.80, 0, 0, 0, 0
2019-10-04 00:56:36, 0.00, 25.10, 22.80, 0, 0, 0, 0
2019-10-04 00:56:49, 0.00, 25.10, 22.80, 0, 0, 0, 0
2019-10-04 00:57:02, 0.00, 25.10, 22.80, 0, 0, 0, 0
2019-10-04 00:57:15, 0.00, 25.10, 22.65, 0, 0, 0, 0
2019-10-04 00:57:28, 0.00, 25.10, 22.60, 0, 0, 0, 0
2019-10-04 00:57:41, 0.00, 25.10, 22.60, 0, 0, 0, 0
2019-10-04 00:57:54, 0.00, 25.10, 22.60, 0, 0, 0, 0
2019-10-04 00:58:07, 0.00, 25.00, 22.60, 0, 0, 0, 0
2019-10-04 00:58:20, 0.00, 25.00, 22.60, 0, 0, 0, 0
2019-10-04 00:58:33, 0.00, 25.00, 22.60, 0, 0, 0, 0
2019-10-04 00:58:46, 0.00, 25.00, 22.60, 0, 0, 0, 0
2019-10-04 00:58:59, 0.00, 25.00, 22.60, 0, 0, 0, 0
2019-10-04 00:59:12, 0.00, 25.00, 22.60, 0, 0, 0, 0
2019-10-04 00:59:25, 0.00, 25.00, 22.60, 0, 0, 0, 0
2019-10-04 00:59:38, 0.00, 25.00, 22.60, 0, 0, 0, 0
2019-10-04 00:59:51, 0.00, 24.96, 22.60, 0, 0, 0, 0
2019-10-04 01:00:04, 0.00, 24.82, 22.51, 0, 0, 0, 0
2019-10-04 01:00:17, 0.00, 24.80, 22.50, 0, 0, 0, 0
2019-10-04 01:00:30, 0.00, 24.80, 22.50, 0, 0, 0, 0
2019-10-04 01:00:43, 0.00, 24.80, 22.50, 0, 0, 0, 0
2019-10-04 01:00:56, 0.00, 24.80, 22.50, 0, 0, 0, 0
2019-10-04 01:01:09, 0.00, 24.80, 22.50, 0, 0, 0, 0
2019-10-04 01:01:22, 0.00, 24.80, 22.50, 0, 0, 0, 0
2019-10-04 01:01:35, 0.00, 24.80, 22.50, 0, 0, 0, 0
2019-10-04 01:01:48, 0.00, 24.71, 22.50, 0, 0, 0, 0
2019-10-04 01:02:01, 0.00, 24.70, 22.50, 0, 0, 0, 0
2019-10-04 01:02:14, 0.00, 24.70, 22.50, 0, 0, 0, 0
2019-10-04 01:02:27, 0.00, 24.70, 22.45, 0, 0, 0, 0
2019-10-04 01:02:40, 0.00, 24.70, 22.45, 0, 0, 0, 0
2019-10-04 01:02:53, 0.00, 24.70, 22.41, 0, 0, 0, 0
2019-10-04 01:03:06, 0.00, 24.70, 22.40, 0, 0, 0, 0
2019-10-04 01:03:19, 0.00, 24.70, 22.40, 0, 0, 0, 0
2019-10-04 01:03:32, 0.00, 24.70, 22.40, 0, 0, 0, 0
2019-10-04 01:03:45, 0.00, 24.69, 22.40, 0, 0, 0, 0
2019-10-04 01:03:58, 0.00, 24.60, 22.40, 0, 0, 0, 0
2019-10-04 01:04:11, 0.00, 24.60, 22.40, 0, 0, 0, 0
2019-10-04 01:04:24, 0.00, 24.60, 22.40, 0, 0, 0, 0
2019-10-04 01:04:37, 0.00, 24.60, 22.40, 0, 0, 0, 0
2019-10-04 01:04:50, 0.00, 24.60, 22.40, 0, 0, 0, 0
2019-10-04 01:05:03, 0.00, 24.60, 22.39, 0, 0, 0, 0
2019-10-04 01:05:16, 0.00, 24.60, 22.31, 0, 0, 0, 0
2019-10-04 01:05:29, 0.00, 24.60, 22.30, 0, 0, 0, 0
2019-10-04 01:05:42, 0.00, 24.58, 22.30, 0, 0, 0, 0
2019-10-04 01:05:55, 0.00, 24.40, 22.30, 0, 0, 0, 0
2019-10-04 01:06:08, 0.00, 24.40, 22.30, 0, 0, 0, 0
2019-10-04 01:06:21, 0.00, 24.40, 22.30, 0, 0, 0, 0
2019-10-04 01:06:34, 0.00, 24.40, 22.30, 0, 0, 0, 0
2019-10-04 01:06:47, 0.00, 24.40, 22.30, 0, 0, 0, 0
2019-10-04 01:07:00, 0.00, 24.40, 22.30, 0, 0, 0, 0
2019-10-04 01:07:13, 0.00, 24.40, 22.30, 0, 0, 0, 0
2019-10-04 01:07:26, 0.00, 24.40, 22.30, 0, 0, 0, 0
2019-10-04 01:07:39, 0.00, 24.40, 22.29, 0, 0, 0, 0
2019-10-04 01:07:52, 0.00, 24.32, 22.29, 0, 0, 0, 0
2019-10-04 01:08:05, 0.00, 24.30, 22.17, 0, 0, 0, 0
2019-10-04 01:08:18, 0.00, 24.30, 22.10, 0, 0, 0, 0
2019-10-04 01:08:32, 0.00, 24.30, 22.10, 0, 0, 0, 0
2019-10-04 01:08:45, 0.00, 24.30, 22.10, 0, 0, 0, 0
2019-10-04 01:08:58, 0.00, 24.30, 22.10, 0, 0, 0, 0
2019-10-04 01:09:11, 0.00, 24.30, 22.10, 0, 0, 0, 0
2019-10-04 01:09:24, 0.00, 24.30, 22.10, 0, 0, 0, 0
2019-10-04 01:09:37, 0.00, 24.30, 22.10, 0, 0, 0, 0
2019-10-04 01:09:50, 0.00, 24.29, 22.10, 0, 0, 0, 0
2019-10-04 01:10:03, 0.00, 24.20, 22.10, 0, 0, 0, 0
2019-10-04 01:10:16, 0.00, 24.20, 22.10, 0, 0, 0, 0
2019-10-04 01:10:29, 0.00, 24.20, 22.10, 0, 0, 0, 0
2019-10-04 01:10:42, 0.00, 24.20, 22.09, 0, 0, 0, 0
2019-10-04 01:10:55, 0.00, 24.20, 22.09, 0, 0, 0, 0
2019-10-04 01:11:08, 0.00, 24.20, 22.00, 0, 0, 0, 0
2019-10-04 01:11:21, 0.00, 24.20, 22.00, 0, 0, 0, 0
2019-10-04 01:11:34, 0.00, 24.20, 22.00, 0, 0, 0, 0
2019-10-04 01:11:47, 0.00, 24.20, 22.00, 0, 0, 0, 0
2019-10-04 01:12:00, 0.00, 24.16, 22.00, 0, 0, 0, 0
2019-10-04 01:12:13, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:12:26, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:12:39, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:12:52, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:13:05, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:13:18, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:13:31, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:13:44, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:13:57, 0.00, 24.10, 22.00, 0, 0, 0, 0
2019-10-04 01:14:10, 0.00, 24.06, 21.90, 0, 0, 0, 0
2019-10-04 01:14:23, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:14:36, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:14:49, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:15:02, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:15:15, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:15:28, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:15:41, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:15:54, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:16:07, 0.00, 23.90, 21.90, 0, 0, 0, 0
2019-10-04 01:16:20, 0.00, 23.88, 21.90, 0, 0, 0, 0
2019-10-04 01:16:33, 0.00, 23.80, 21.90, 0, 0, 0, 0
2019-10-04 01:16:46, 0.00, 23.80, 21.90, 0, 0, 0, 0
2019-10-04 01:16:59, 0.00, 23.80, 21.90, 0, 0, 0, 0
2019-10-04 01:17:12, 0.00, 23.80, 21.81, 0, 0, 0, 0
2019-10-04 01:17:25, 0.00, 23.80, 21.70, 0, 0, 0, 0
2019-10-04 01:17:38, 0.00, 23.80, 21.70, 0, 0, 0, 0
2019-10-04 01:17:51, 0.00, 23.80, 21.70, 0, 0, 0, 0
2019-10-04 01:18:04, 0.00, 23.80, 21.70, 0, 0, 0, 0
2019-10-04 01:18:17, 0.00, 23.80, 21.70, 0, 0, 0, 0
2019-10-04 01:18:30, 0.00, 23.80, 21.70, 0, 0, 0, 0
2019-10-04 01:18:43, 0.00, 23.75, 21.70, 0, 0, 0, 0
2019-10-04 01:18:56, 0.00, 23.70, 21.70, 0, 0, 0, 0
2019-10-04 01:19:09, 0.00, 23.70, 21.70, 0, 0, 0, 0
2019-10-04 01:19:22, 0.00, 23.70, 21.70, 0, 0, 0, 0
2019-10-04 01:19:35, 0.00, 23.70, 21.70, 0, 0, 0, 0
2019-10-04 01:19:48, 0.00, 23.70, 21.70, 0, 0, 0, 0
2019-10-04 01:20:01, 0.00, 23.70, 21.70, 0, 0, 0, 0
2019-10-04 01:20:14, 0.00, 23.70, 21.70, 0, 0, 0, 0
2019-10-04 01:20:27, 0.00, 23.70, 21.70, 0, 0, 0, 0
2019-10-04 01:20:40, 0.00, 23.70, 21.60, 0, 0, 0, 0
2019-10-04 01:20:53, 0.00, 23.70, 21.60, 0, 0, 0, 0
2019-10-04 01:21:06, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:21:19, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:21:32, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:21:45, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:21:58, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:22:11, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:22:24, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:22:37, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:22:50, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:23:03, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:23:16, 0.00, 23.50, 21.60, 0, 0, 0, 0
2019-10-04 01:23:29, 0.00, 23.40, 21.58, 0, 0, 0, 0
2019-10-04 01:23:42, 0.00, 23.40, 21.57, 0, 0, 0, 0
2019-10-04 01:23:55, 0.00, 23.40, 21.50, 0, 0, 0, 0
2019-10-04 01:24:08, 0.00, 23.40, 21.50, 0, 0, 0, 0
2019-10-04 01:24:21, 0.00, 23.40, 21.50, 0, 0, 0, 0
2019-10-04 01:24:34, 0.00, 23.40, 21.50, 0, 0, 0, 0
2019-10-04 01:24:48, 0.00, 23.40, 21.50, 0, 0, 0, 0
2019-10-04 01:25:01, 0.00, 23.40, 21.50, 0, 0, 0, 0
2019-10-04 01:25:14, 0.00, 23.40, 21.50, 0, 0, 0, 0
2019-10-04 01:25:27, 0.00, 23.40, 21.50, 0, 0, 0, 0
2019-10-04 01:25:40, 0.00, 23.39, 21.50, 0, 0, 0, 0
2019-10-04 01:25:53, 0.00, 23.39, 21.50, 0, 0, 0, 0
2019-10-04 01:26:06, 0.00, 23.30, 21.50, 0, 0, 0, 0
2019-10-04 01:26:19, 0.00, 23.30, 21.50, 0, 0, 0, 0
2019-10-04 01:26:32, 0.00, 23.30, 21.50, 0, 0, 0, 0
2019-10-04 01:26:45, 0.00, 23.30, 21.49, 0, 0, 0, 0
2019-10-04 01:26:58, 0.00, 23.30, 21.50, 0, 0, 0, 0
2019-10-04 01:27:11, 0.00, 23.30, 21.50, 0, 0, 0, 0
2019-10-04 01:27:24, 0.00, 23.30, 21.49, 0, 0, 0, 0
2019-10-04 01:27:37, 0.00, 23.30, 21.40, 0, 0, 0, 0
2019-10-04 01:27:50, 0.00, 23.30, 21.40, 0, 0, 0, 0
2019-10-04 01:28:03, 0.00, 23.29, 21.40, 0, 0, 0, 0
2019-10-04 01:28:16, 0.00, 23.27, 21.40, 0, 0, 0, 0
2019-10-04 01:28:29, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:28:42, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:28:55, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:29:08, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:29:21, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:29:34, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:29:47, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:30:00, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:30:13, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:30:26, 0.00, 23.20, 21.40, 0, 0, 0, 0
2019-10-04 01:30:39, 0.00, 23.18, 21.40, 0, 0, 0, 0
2019-10-04 01:30:52, 0.00, 23.09, 21.33, 0, 0, 0, 0
2019-10-04 01:31:05, 0.00, 23.00, 21.22, 0, 0, 0, 0
2019-10-04 01:31:18, 0.00, 23.00, 21.22, 0, 0, 0, 0
2019-10-04 01:31:31, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:31:44, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:31:57, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:32:10, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:32:23, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:32:36, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:32:49, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:33:02, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:33:15, 0.00, 23.00, 21.20, 0, 0, 0, 0
2019-10-04 01:33:28, 0.00, 22.95, 21.20, 0, 0, 0, 0
2019-10-04 01:33:41, 0.00, 22.90, 21.20, 0, 0, 0, 0
2019-10-04 01:33:54, 0.00, 22.90, 21.20, 0, 0, 0, 0
2019-10-04 01:34:07, 0.00, 22.90, 21.20, 0, 0, 0, 0
2019-10-04 01:34:20, 0.00, 22.90, 21.20, 0, 0, 0, 0
2019-10-04 01:34:33, 0.00, 22.90, 21.20, 0, 0, 0, 0
2019-10-04 01:34:46, 0.00, 22.90, 21.19, 0, 0, 0, 0
2019-10-04 01:34:59, 0.00, 22.90, 21.10, 0, 0, 0, 0
2019-10-04 01:35:12, 0.00, 22.90, 21.10, 0, 0, 0, 0
2019-10-04 01:35:25, 0.00, 22.90, 21.10, 0, 0, 0, 0
2019-10-04 01:35:38, 0.00, 22.90, 21.10, 0, 0, 0, 0
2019-10-04 01:35:51, 0.00, 22.89, 21.10, 0, 0, 0, 0
2019-10-04 01:36:04, 0.00, 22.90, 21.10, 0, 0, 0, 0
2019-10-04 01:36:17, 0.00, 22.87, 21.10, 0, 0, 0, 0
2019-10-04 01:36:30, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:36:43, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:36:56, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:37:09, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:37:22, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:37:35, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:37:48, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:38:01, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:38:14, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:38:27, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:38:40, 0.00, 22.80, 21.10, 0, 0, 0, 0
2019-10-04 01:38:53, 0.00, 22.80, 21.00, 0, 0, 0, 0
2019-10-04 01:39:06, 0.00, 22.74, 21.01, 0, 0, 0, 0
2019-10-04 01:39:19, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:39:32, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:39:45, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:39:58, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:40:11, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:40:24, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:40:37, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:40:50, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:41:03, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:41:17, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:41:30, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:41:43, 0.00, 22.60, 21.00, 0, 0, 0, 0
2019-10-04 01:41:56, 0.00, 22.59, 21.00, 0, 0, 0, 0
2019-10-04 01:42:09, 0.00, 22.50, 21.00, 0, 0, 0, 0
2019-10-04 01:42:22, 0.00, 22.50, 20.99, 0, 0, 0, 0
2019-10-04 01:42:35, 0.00, 22.50, 20.99, 0, 0, 0, 0
2019-10-04 01:42:48, 0.00, 22.50, 20.98, 0, 0, 0, 0
2019-10-04 01:43:01, 0.00, 22.50, 20.81, 0, 0, 0, 0
2019-10-04 01:43:14, 0.00, 22.50, 20.80, 0, 0, 0, 0
2019-10-04 01:43:27, 0.00, 22.50, 20.80, 0, 0, 0, 0
2019-10-04 01:43:40, 0.00, 22.50, 20.80, 0, 0, 0, 0
2019-10-04 01:43:53, 0.00, 22.50, 20.80, 0, 0, 0, 0
2019-10-04 01:44:06, 0.00, 22.50, 20.80, 0, 0, 0, 0
2019-10-04 01:44:19, 0.00, 22.50, 20.80, 0, 0, 0, 0
2019-10-04 01:44:32, 0.00, 22.50, 20.80, 0, 0, 0, 0
2019-10-04 01:44:45, 0.00, 22.50, 20.80, 0, 0, 0, 0
2019-10-04 01:44:58, 0.00, 22.46, 20.80, 0, 0, 0, 0
2019-10-04 01:45:11, 0.00, 22.40, 20.80, 0, 0, 0, 0
2019-10-04 01:45:24, 0.00, 22.40, 20.80, 0, 0, 0, 0
2019-10-04 01:45:37, 0.00, 22.40, 20.80, 0, 0, 0, 0
2019-10-04 01:45:50, 0.00, 22.40, 20.80, 0, 0, 0, 0
2019-10-04 01:46:03, 0.00, 22.40, 20.80, 0, 0, 0, 0
2019-10-04 01:46:16, 0.00, 22.40, 20.79, 0, 0, 0, 0
2019-10-04 01:46:29, 0.00, 22.40, 20.80, 0, 0, 0, 0
2019-10-04 01:46:42, 0.00, 22.40, 20.80, 0, 0, 0, 0
2019-10-04 01:46:55, 0.00, 22.40, 20.79, 0, 0, 0, 0
2019-10-04 01:47:08, 0.00, 22.40, 20.71, 0, 0, 0, 0
2019-10-04 01:47:21, 0.00, 22.40, 20.70, 0, 0, 0, 0
2019-10-04 01:47:34, 0.00, 22.40, 20.70, 0, 0, 0, 0
2019-10-04 01:47:47, 0.00, 22.39, 20.70, 0, 0, 0, 0
2019-10-04 01:48:00, 0.00, 22.38, 20.70, 0, 0, 0, 0
2019-10-04 01:48:13, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:48:26, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:48:39, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:48:52, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:49:05, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:49:18, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:49:31, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:49:44, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:49:57, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:50:10, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:50:23, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:50:36, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:50:49, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:51:02, 0.00, 22.30, 20.70, 0, 0, 0, 0
2019-10-04 01:51:15, 0.00, 22.15, 20.70, 0, 0, 0, 0
2019-10-04 01:51:28, 0.00, 22.13, 20.60, 0, 0, 0, 0
2019-10-04 01:51:41, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:51:54, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:52:07, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:52:20, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:52:33, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:52:46, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:52:59, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:53:12, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:53:25, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:53:38, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:53:51, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:54:04, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:54:17, 0.00, 22.10, 20.60, 0, 0, 0, 0
2019-10-04 01:54:30, 0.00, 22.09, 20.60, 0, 0, 0, 0
2019-10-04 01:54:43, 0.00, 22.00, 20.60, 0, 0, 0, 0
2019-10-04 01:54:56, 0.00, 22.00, 20.60, 0, 0, 0, 0
2019-10-04 01:55:09, 0.00, 22.00, 20.60, 0, 0, 0, 0
2019-10-04 01:55:22, 0.00, 22.00, 20.51, 0, 0, 0, 0
2019-10-04 01:55:35, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:55:48, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:56:01, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:56:14, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:56:27, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:56:40, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:56:53, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:57:06, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:57:19, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:57:32, 0.00, 22.00, 20.50, 0, 0, 0, 0
2019-10-04 01:57:46, 0.00, 21.99, 20.50, 0, 0, 0, 0
2019-10-04 01:57:59, 0.00, 21.90, 20.50, 0, 0, 0, 0
2019-10-04 01:58:12, 0.00, 21.91, 20.50, 0, 0, 0, 0
2019-10-04 01:58:25, 0.00, 21.90, 20.50, 0, 0, 0, 0
2019-10-04 01:58:38, 0.00, 21.90, 20.50, 0, 0, 0, 0
2019-10-04 01:58:51, 0.00, 21.90, 20.50, 0, 0, 0, 0
2019-10-04 01:59:04, 0.00, 21.90, 20.50, 0, 0, 0, 0
2019-10-04 01:59:17, 0.00, 21.90, 20.50, 0, 0, 0, 0
2019-10-04 01:59:30, 0.00, 21.90, 20.50, 0, 0, 0, 0
2019-10-04 01:59:43, 0.00, 21.90, 20.47, 0, 0, 0, 0
2019-10-04 01:59:56, 0.00, 21.90, 20.47, 0, 0, 0, 0
2019-10-04 02:00:09, 0.00, 21.90, 20.50, 0, 0, 0, 0
2019-10-04 02:00:22, 0.00, 21.90, 20.38, 0, 0, 0, 0
2019-10-04 02:00:35, 0.00, 21.90, 20.32, 0, 0, 0, 0
2019-10-04 02:00:48, 0.00, 21.90, 20.32, 0, 0, 0, 0
2019-10-04 02:01:01, 0.00, 21.90, 20.31, 0, 0, 0, 0
2019-10-04 02:01:14, 0.00, 21.82, 20.30, 0, 0, 0, 0
2019-10-04 02:01:27, 0.00, 21.70, 20.30, 0, 0, 0, 0
